"participant","date","distance test","start landmark","target landmark","estimated distance","actual distance","same or different route","spss level"
"Utah_198","2017-11-02 09:07:40 -0700","0","Snow Church","Tobler Museum","285","208.21623375712088","same","0same"
"Utah_198","2017-11-02 09:07:40 -0700","0","Batty House","Lynch Station","257","123.06502346320826","same","0same"
"Utah_198","2017-11-02 09:07:40 -0700","0","Batty House","Harvey House","447","321.6286678764814","same","0same"
"Utah_198","2017-11-02 09:07:40 -0700","0","Batty House","Tobler Museum","501","484.08470333196857","different","0different"
"Utah_198","2017-11-02 09:07:40 -0700","0","Batty House","Golledge Hall","668","572.1057594536171","different","0different"
"Utah_198","2017-11-02 09:07:40 -0700","0","Batty House","Harris Hall","0","207.18349355100662","same","0same"
"Utah_198","2017-11-02 09:07:40 -0700","0","Batty House","Sauer Center","618","658.8846636551802","different","0different"
"Utah_198","2017-11-02 09:07:40 -0700","0","Tobler Museum","Golledge Hall","264","150.98675438593943","same","0same"
"Utah_198","2017-11-02 09:07:40 -0700","0","Tobler Museum","Sauer Center","181","189.76037521042164","same","0same"
"Utah_198","2017-11-02 09:07:40 -0700","0","Tobler Museum","Batty House","452","484.08470333196857","different","0different"
"Utah_198","2017-11-02 09:07:40 -0700","0","Tobler Museum","Harvey House","328","382.8276374558138","different","0different"
"Utah_198","2017-11-02 09:07:40 -0700","0","Tobler Museum","Harris Hall","420","277.7642885613628","different","0different"
"Utah_198","2017-11-02 09:07:40 -0700","0","Tobler Museum","Snow Church","0","208.21623375712088","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harris Hall","Lynch Station","249","221.472345903501","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harris Hall","Tobler Museum","266","277.7642885613628","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harris Hall","Snow Church","147","463.0","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harris Hall","Sauer Center","80","457.68329661459137","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harris Hall","Golledge Hall","79","369.2830892418444","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harris Hall","Batty House","271","207.18349355100662","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Golledge Hall","Lynch Station","293","583.5923234587651","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Golledge Hall","Sauer Center","118","238.8723508487326","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Golledge Hall","Harris Hall","143","369.2830892418444","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Golledge Hall","Batty House","311","572.1057594536171","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Golledge Hall","Harvey House","299","379.0118731649445","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Golledge Hall","Tobler Museum","162","150.98675438593943","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Lynch Station","Sauer Center","289","624.0640992718617","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Lynch Station","Harris Hall","342","221.472345903501","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Lynch Station","Harvey House","107","409.0110022970042","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Lynch Station","Tobler Museum","327","469.4262455381037","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Lynch Station","Snow Church","366","670.4811705036914","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Lynch Station","Golledge Hall","223","583.5923234587651","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Sauer Center","Lynch Station","570","624.0640992718617","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Sauer Center","Snow Church","357","198.8793604173143","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Sauer Center","Batty House","637","658.8846636551802","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Sauer Center","Golledge Hall","293","238.8723508487326","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Sauer Center","Tobler Museum","285","189.76037521042164","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Sauer Center","Harris Hall","283","457.68329661459137","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Snow Church","Harvey House","372","482.63547320933634","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Snow Church","Lynch Station","367","670.4811705036914","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Snow Church","Sauer Center","198","198.8793604173143","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Snow Church","Golledge Hall","300","104.38869670610895","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Snow Church","Batty House","389","668.6733133601191","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Snow Church","Tobler Museum","230","208.21623375712088","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Batty House","Sauer Center","487","658.8846636551802","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Batty House","Tobler Museum","495","484.08470333196857","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Batty House","Golledge Hall","365","572.1057594536171","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Batty House","Lynch Station","406","123.06502346320826","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Batty House","Snow Church","145","668.6733133601191","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Batty House","Harvey House","431","321.6286678764814","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Tobler Museum","Harvey House","341","382.8276374558138","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Tobler Museum","Snow Church","302","208.21623375712088","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Tobler Museum","Lynch Station","335","469.4262455381037","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Tobler Museum","Harris Hall","253","277.7642885613628","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Tobler Museum","Batty House","0","484.08470333196857","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Tobler Museum","Sauer Center","69","189.76037521042164","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harvey House","Snow Church","418","482.63547320933634","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harvey House","Tobler Museum","480","382.8276374558138","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harvey House","Sauer Center","487","568.4804306218465","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harvey House","Golledge Hall","336","379.0118731649445","different","0different"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harvey House","Batty House","412","321.6286678764814","same","0same"
"Utah_199","2017-11-02 15:39:15 -0700","0","Harvey House","Harris Hall","193","239.70815588961506","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Batty House","Harris Hall","145","207.18349355100662","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Batty House","Golledge Hall","474","572.1057594536171","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Batty House","Tobler Museum","581","484.08470333196857","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Batty House","Lynch Station","71","123.06502346320826","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Batty House","Sauer Center","619","658.8846636551802","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Batty House","Snow Church","668","668.6733133601191","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harvey House","Batty House","220","321.6286678764814","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harvey House","Golledge Hall","236","379.0118731649445","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harvey House","Harris Hall","0","239.70815588961506","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harvey House","Sauer Center","367","568.4804306218465","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harvey House","Tobler Museum","0","382.8276374558138","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harvey House","Lynch Station","395","409.0110022970042","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Lynch Station","Harris Hall","191","221.472345903501","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Lynch Station","Batty House","63","123.06502346320826","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Lynch Station","Snow Church","405","670.4811705036914","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Lynch Station","Harvey House","135","409.0110022970042","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Lynch Station","Golledge Hall","515","583.5923234587651","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Lynch Station","Sauer Center","0","624.0640992718617","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Golledge Hall","Tobler Museum","338","150.98675438593943","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Golledge Hall","Batty House","354","572.1057594536171","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Golledge Hall","Lynch Station","0","583.5923234587651","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Golledge Hall","Sauer Center","75","238.8723508487326","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Golledge Hall","Harris Hall","522","369.2830892418444","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Golledge Hall","Snow Church","180","104.38869670610895","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Tobler Museum","Batty House","100","484.08470333196857","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Tobler Museum","Snow Church","0","208.21623375712088","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Tobler Museum","Sauer Center","177","189.76037521042164","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Tobler Museum","Harvey House","42","382.8276374558138","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Tobler Museum","Harris Hall","97","277.7642885613628","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Tobler Museum","Golledge Hall","176","150.98675438593943","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Sauer Center","Snow Church","46","198.8793604173143","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Sauer Center","Tobler Museum","194","189.76037521042164","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Sauer Center","Harris Hall","0","457.68329661459137","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Sauer Center","Batty House","177","658.8846636551802","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Sauer Center","Lynch Station","485","624.0640992718617","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Sauer Center","Harvey House","205","568.4804306218465","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harris Hall","Lynch Station","187","221.472345903501","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harris Hall","Tobler Museum","304","277.7642885613628","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harris Hall","Snow Church","162","463.0","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harris Hall","Golledge Hall","0","369.2830892418444","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harris Hall","Sauer Center","180","457.68329661459137","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Harris Hall","Batty House","304","207.18349355100662","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Snow Church","Harris Hall","304","463.0","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Snow Church","Lynch Station","407","670.4811705036914","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Snow Church","Harvey House","304","482.63547320933634","different","0different"
"Utah_200","2017-11-02 16:26:30 -0700","0","Snow Church","Sauer Center","108","198.8793604173143","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Snow Church","Tobler Museum","39","208.21623375712088","same","0same"
"Utah_200","2017-11-02 16:26:30 -0700","0","Snow Church","Batty House","346","668.6733133601191","different","0different"
"Utah_201","2017-11-03 13:05:02 -0700","0","Golledge Hall","Tobler Museum","75","150.98675438593943","same","0same"
"Utah_201","2017-11-03 13:05:02 -0700","0","Golledge Hall","Sauer Center","227","238.8723508487326","same","0same"
"Utah_201","2017-11-03 13:05:02 -0700","0","Golledge Hall","Snow Church","119","104.38869670610895","same","0same"
"Utah_201","2017-11-03 13:05:02 -0700","0","Golledge Hall","Batty House","583","572.1057594536171","different","0different"
"Utah_201","2017-11-03 13:05:02 -0700","0","Golledge Hall","Harris Hall","365","369.2830892418444","different","0different"
"Utah_201","2017-11-03 13:05:02 -0700","0","Golledge Hall","Lynch Station","505","583.5923234587651","different","0different"
"Utah_201","2017-11-03 13:05:02 -0700","0","Batty House","Sauer Center","456","658.8846636551802","different","0different"
"Utah_201","2017-11-03 13:05:02 -0700","0","Batty House","Golledge Hall","0","572.1057594536171","different","0different"
"Utah_201","2017-11-03 13:05:02 -0700","0","Batty House","Harvey House","668","321.6286678764814","same","0same"
"Utah_201","2017-11-03 13:05:02 -0700","0","Batty House","Tobler Museum","557","484.08470333196857","different","0different"
"Utah_201","2017-11-03 13:05:02 -0700","0","Batty House","Lynch Station","60","123.06502346320826","same","0same"
"Utah_201","2017-11-03 13:05:02 -0700","0","Batty House","Snow Church","158","668.6733133601191","different","0different"
"Utah_201","2017-11-03 13:05:02 -0700","0","Tobler Museum","Harvey House","0","382.8276374558138","different","0different"
