"participant","date","model number","building","x","y","error"
"Utah_299","2018-01-24 11:44:21 -0800","0","Harvey House","14","258","360.45665481441733"
"Utah_299","2018-01-24 11:44:21 -0800","0","Golledge Hall","639","144","165.0272704737008"
"Utah_299","2018-01-24 11:44:21 -0800","0","Snow Church","485","151","237.22773868163057"
"Utah_299","2018-01-24 11:44:21 -0800","0","Sauer Center","336","197","346.96541614403014"
"Utah_299","2018-01-24 11:44:21 -0800","0","Tobler Museum","332","424","342.23529917295207"
"Utah_300","2018-01-24 19:26:36 -0800","0","Golledge Hall","308","141","296.70861126701396"
"Utah_300","2018-01-24 19:26:36 -0800","0","Harvey House","468","-5","519.9769225648384"
"Utah_300","2018-01-24 19:26:36 -0800","0","Tobler Museum","479","324","202.48456731316588"
"Utah_300","2018-01-24 19:26:36 -0800","0","Snow Church","170","280","551.1270270999237"
"Utah_300","2018-01-24 19:26:36 -0800","0","Lynch Station","617","415","671.3464083466895"
"Utah_300","2018-01-24 19:26:36 -0800","0","Batty House","672","532","695.4315207121402"
"Utah_300","2018-01-24 19:26:36 -0800","0","Sauer Center","190","427","606.0602280301852"
"Utah_300","2018-01-24 19:26:36 -0800","0","Harris Hall","756","183","542.7061820174891"
"Utah_301","2018-01-29 10:29:48 -0800","0","Sauer Center","227","207","446.32723421274665"
"Utah_301","2018-01-29 10:29:48 -0800","0","Golledge Hall","39","448","547.9726270535783"
"Utah_301","2018-01-29 10:29:48 -0800","0","Snow Church","267","391","486.0010288054954"
"Utah_301","2018-01-29 10:29:48 -0800","0","Tobler Museum","23","218","479.7040754465194"
"Utah_301","2018-01-29 10:29:48 -0800","0","Lynch Station","566","-11","570.2113643202844"
"Utah_301","2018-01-29 10:29:48 -0800","0","Batty House","658","159","641.038220389393"
"Utah_301","2018-01-29 10:29:48 -0800","0","Harris Hall","333","12","244.37675830569486"
"Utah_301","2018-01-29 10:29:48 -0800","0","Harvey House","238","8","480.27596233832065"
"Utah_303","2018-01-31 11:52:29 -0800","0","Lynch Station","-14","159","43.60045871318328"
"Utah_303","2018-01-31 11:52:29 -0800","0","Batty House","59","333","68.8839603971781"
"Utah_303","2018-01-31 11:52:29 -0800","0","Harris Hall","392","454","288.63991407980984"
"Utah_303","2018-01-31 11:52:29 -0800","0","Golledge Hall","631","349","88.61715409558128"
"Utah_303","2018-01-31 11:52:29 -0800","0","Snow Church","675","162","59.413803110051795"
"Utah_303","2018-01-31 11:52:29 -0800","0","Sauer Center","529","51","106.45186705737011"
"Utah_303","2018-01-31 11:52:29 -0800","0","Tobler Museum","373","118","120.06664815842908"
"Utah_303","2018-01-31 11:52:29 -0800","0","Harvey House","223","439","84.59905436823747"
"Utah_304","2018-02-05 10:23:46 -0800","0","Batty House","103","457","200.0024999843752"
"Utah_304","2018-02-05 10:23:46 -0800","0","Sauer Center","379","2","246.01829200285087"
"Utah_304","2018-02-05 10:23:46 -0800","0","Tobler Museum","570","67","94.62557793746889"
"Utah_304","2018-02-05 10:23:46 -0800","0","Snow Church","476","216","240.25195108468944"
"Utah_304","2018-02-05 10:23:46 -0800","0","Lynch Station","45","246","126.38433447227548"
"Utah_304","2018-02-05 10:23:46 -0800","0","Golledge Hall","330","209","247.95160818191923"
"Utah_304","2018-02-05 10:23:46 -0800","0","Harvey House","225","218","275.77164466275354"
"Utah_304","2018-02-05 10:23:46 -0800","0","Harris Hall","234","38","188.95766721676048"
"Utah_305","2018-02-08 10:13:39 -0800","0","Batty House","652","197","629.4839156007085"
"Utah_305","2018-02-08 10:13:39 -0800","0","Harvey House","358","-21","510.0313715841409"
"Utah_305","2018-02-08 10:13:39 -0800","0","Lynch Station","567","270","573.8823921327435"
"Utah_305","2018-02-08 10:13:39 -0800","0","Harris Hall","421","269","210.440015206234"
"Utah_305","2018-02-08 10:13:39 -0800","0","Golledge Hall","123","155","461.49431199094965"
"Utah_305","2018-02-08 10:13:39 -0800","0","Snow Church","-8","246","725.1599823487228"
"Utah_305","2018-02-08 10:13:39 -0800","0","Tobler Museum","202","313","348.0833233580718"
"Utah_305","2018-02-08 10:13:39 -0800","0","Sauer Center","89","407","670.0"
"Utah_306","2018-02-09 11:44:04 -0800","0","Batty House","45","209","65.52098900352466"
"Utah_306","2018-02-09 11:44:04 -0800","0","Lynch Station","43","30","98.97979591815695"
"Utah_306","2018-02-09 11:44:04 -0800","0","Harris Hall","287","110","136.5283853270081"
"Utah_306","2018-02-09 11:44:04 -0800","0","Harvey House","172","364","171.82840277439584"
"Utah_306","2018-02-09 11:44:04 -0800","0","Tobler Museum","504","91","32.89376840679705"
"Utah_306","2018-02-09 11:44:04 -0800","0","Sauer Center","603","204","200.21238722916223"
"Utah_306","2018-02-09 11:44:04 -0800","0","Snow Church","606","360","190.06577808748213"
"Utah_306","2018-02-09 11:44:04 -0800","0","Golledge Hall","375","271","190.05525512334563"
"Utah_307","2018-02-14 12:06:26 -0800","0","Tobler Museum","618","337","248.69660230891776"
"Utah_307","2018-02-14 12:06:26 -0800","0","Golledge Hall","572","165","126.25371281669304"
"Utah_307","2018-02-14 12:06:26 -0800","0","Snow Church","379","180","337.9260274083664"
"Utah_307","2018-02-14 12:06:26 -0800","0","Sauer Center","334","321","429.5776996074168"
"Utah_307","2018-02-14 12:06:26 -0800","0","Harvey House","301","-11","496.0493927019768"
"Utah_307","2018-02-14 12:06:26 -0800","0","Harris Hall","234","204","29.068883707497267"
"Utah_307","2018-02-14 12:06:26 -0800","0","Lynch Station","-28","135","41.48493702538308"
"Utah_307","2018-02-14 12:06:26 -0800","0","Batty House","7","455","184.08965207202712"
"Utah_308","2018-02-16 10:24:54 -0800","0","Batty House","33","513","241.07467722678797"
"Utah_308","2018-02-16 10:24:54 -0800","0","Lynch Station","16","341","217.03686322834653"
"Utah_308","2018-02-16 10:24:54 -0800","0","Harvey House","704","191","504.51560927289455"
"Utah_308","2018-02-16 10:24:54 -0800","0","Harris Hall","389","351","214.24518664371436"
"Utah_308","2018-02-16 10:24:54 -0800","0","Golledge Hall","472","113","200.3696583817021"
"Utah_308","2018-02-16 10:24:54 -0800","0","Snow Church","420","4","357.79463383343244"
"Utah_308","2018-02-16 10:24:54 -0800","0","Sauer Center","205","40","421.4558102577303"
"Utah_308","2018-02-16 10:24:54 -0800","0","Tobler Museum","82","133","411.1471755953092"
"Utah_309","2018-02-16 12:07:30 -0800","0","Batty House","650","502","664.1001430507299"
"Utah_309","2018-02-16 12:07:30 -0800","0","Lynch Station","437","417","516.2111970889434"
"Utah_309","2018-02-16 12:07:30 -0800","0","Harris Hall","546","259","332.6409475695979"
"Utah_309","2018-02-16 12:07:30 -0800","0","Harvey House","650","83","536.9729974589039"
"Utah_309","2018-02-16 12:07:30 -0800","0","Golledge Hall","53","211","517.2243227072756"
"Utah_309","2018-02-16 12:07:30 -0800","0","Snow Church","93","351","639.8788947918192"
"Utah_309","2018-02-16 12:07:30 -0800","0","Sauer Center","158","431","632.1115407900729"
"Utah_309","2018-02-16 12:07:30 -0800","0","Tobler Museum","273","232","245.96747752497686"