good_pointing_coding_between,good_pointing_coding_within,bad_pointing_coding_between,bad_pointing_coding_within,trackpad/mouse,Site,Experimenter ,NOTES,gender,Age,Hispanic,Racial_Category,Racial_Category_Text,Education_Level,Education_Level_Text,Handedness,First_Language,Age_started_speaking_English,participant,Participant_UUID_Silcton,date,MRT,SBSOD,New_or_Original,Education_Numeric,Overall_r,Overall_rsquared,Overall_angle,Overall_x_scale,Overall_y_scale,Overall_distortion_index,Batty_r,Batty_rsquared,Batty_angle,Batty_x_scale,Batty_y_scale,Batty_distortion_index,Golledge_r,Golledge_rsquared,Golledge_angle,Golledge_x_scale,Golledge_y_scale,Golledge_distortion_index,good_pointing_coding_total,bad_pointing_coding_total,Study,Motivation,Buildings_ID,Differently_Classified,Ethnicity,WRAT,Buildings_Percent,Study_Combined_Correct,Cluster_Matches,K_Means_Across_All,SAQ,Total_Time_in_Environment,Within_rsquared_average
,,47.36405582,24.04290538,,,,,Female,,,,,,,,,,Original_2009,,,42,4.866666667,Original,,,0.472341881,,,,,,0.942055277,,,,,,0.857856268,,,,,,,2,,3,,Black,43,0.375,1,0,Non-Integrator,2.5,,0.899955773
,,32.97249988,15.3504804,,,,,Female,,,,,,,,,,Original_2010,,,34,6.2,Original,,,0.873039991,,,,,,0.963023272,,,,,,0.922825972,,,,,,,2,,8,,Black,48,1,1,0,Integrator,2.375,,0.942924622
,,60.56413537,28.51887679,,,,,Female,,,,,,,,,,Original_2011,,,,3.4,Original,,,0.123350502,,,,,,0.548085986,,,,,,0.562056299,,,,,,,2,,8,,Black,44,1,1,0,Non-Integrator,3.625,,0.555071143
,,33.04537871,15.37099407,,,,,Male,,,,,,,,,,Original_2012,,,28,4.066666667,Original,,,0.489499224,,,,,,0.924412326,,,,,,0.851212904,,,,,,,2,,5,,Black,47,0.625,1,0,Integrator,3.5,,0.887812615
,,44.89655758,38.83009084,,,,,Female,,,,,,,,,,Original_2013,,,14,3.733333333,Original,,,0.090486547,,,,,,0.448927291,,,,,,0.140182458,,,,,,,2,,6,,Black,43,0.75,1,0,Imprecise Navigator,2.625,,0.294554875
,,39.40075315,18.71397832,,,,,Female,,,,,,,,,,Original_2014,,,76,3.666666667,Original,,,0.407055345,,,,,,0.78680725,,,,,,0.712180379,,,,,,,2,,7,,White,45,0.875,1,0,Integrator,5.75,,0.749493815
,,43.39923305,7.186692538,,,,,Female,,,,,,,,,,Original_2015,,,30,6,Original,,,0.858454187,,,,,,0.664910925,,,,,,0.517449559,,,,,,,2,,6,1,White,52,0.75,1,1,Non-Integrator,2.75,,0.591180242
,,52.54521643,10.9547886,,,,,Male,,,,,,,,,,Original_2016,,,42,4.2,Original,,,0.019181143,,,,,,0.846566623,,,,,,0.26987389,,,,,,,2,,8,,White,50,1,1,0,Non-Integrator,5.5,,0.558220257
,,45.00448883,8.156354759,,,,,Male,,,,,,,,,,Original_2017,,,,5,Original,,,0.545173167,,,,,,0.948954784,,,,,,0.919235935,,,,,,,2,,8,,White,52,1,1,0,Non-Integrator,3.25,,0.93409536
,,60.95663718,30.00691444,,,,,Female,,,,,,,,,,Original_2018,,,6,5.2,Original,,,0.164272358,,,,,,0.807930573,,,,,,0.165779921,,,,,,,2,,6,,Asian,40,0.75,1,0,Imprecise Navigator,5.375,,0.486855247
,,62.9584667,39.14231162,,,,,Female,,,,,,,,,,Original_2019,,,40,4.2,Original,,,0.623335464,,,,,,0.360582628,,,,,,0.800140196,,,,,,,2,,6,,Black,41,0.75,1,0,Imprecise Navigator,3,,0.580361412
,,34.06310722,16.34257279,,,,,Male,,,,,,,,,,Original_2021,,,4,4.6,Original,,,0.147963361,,,,,,0.640483738,,,,,,0.082850592,,,,,,,2,,8,,White,48,1,1,0,Integrator,2.625,,0.361667165
,,46.12770337,34.17859178,,,,,Male,,,,,,,,,,Original_2022,,,46,2.466666667,Original,,,0.486415575,,,,,,0.541963856,,,,,,0.861127933,,,,,,,2,,7,,White,53,0.875,1,0,Imprecise Navigator,2.25,,0.701545894
,,65.97880196,15.94994847,,,,,Female,,,,,,,,,,Original_2023,,,72,3.666666667,Original,,,0.312930195,,,,,,0.778125231,,,,,,0.803970196,,,,,,,2,,8,,White,49,1,1,0,Non-Integrator,3.5,,0.791047714
,,59.86098235,37.29024327,,,,,Female,,,,,,,,,,Original_2024,,,18,4.2,Original,,,0.482615262,,,,,,0.484160291,,,,,,0.739762879,,,,,,,2,,8,,White,42,1,1,0,Imprecise Navigator,5.25,,0.611961585
,,12.07163162,7.534126446,,,,,Male,,,,,,,,,,Original_2025,,,34,5.4,Original,,,0.788171606,,,,,,0.419402225,,,,,,0.559417979,,,,,,,2,,6,,White/Hi,46,0.75,1,0,Integrator,2.875,,0.489410102
,,27.0339196,14.00235876,,,,,Male,,,,,,,,,,Original_2026,,,6,5.333333333,Original,,,0.915765939,,,,,,0.754716933,,,,,,0.690280501,,,,,,,2,,8,,White Hi,50,1,1,0,Integrator,2.25,,0.722498717
,,65.04202062,30.38655084,,,,,Female,,,,,,,,,,Original_2027,,,30,2.4,Original,,,0.221717159,,,,,,0.941832611,,,,,,0.877814428,,,,,,,2,,6,,White,51,0.75,1,0,Imprecise Navigator,4.75,,0.90982352
,,42.20538625,18.69506599,,,,,Male,,,,,,,,,,Original_2028,,,28,3.8,Original,,,0.579814056,,,,,,0.811669531,,,,,,0.961661223,,,,,,,2,,7,,White,46,0.875,1,0,Non-Integrator,3.5,,0.886665377
,,45.04047131,22.27046557,,,,,Female,,,,,,,,,,Original_2029,,,8,4,Original,,,0.535614777,,,,,,0.798759998,,,,,,0.453316008,,,,,,,2,,7,,Asian,45,0.875,1,0,Non-Integrator,2.625,,0.626038003
,,28.13067335,12.54988446,,,,,Male,,,,,,,,,,Original_2030,,,38,3.866666667,Original,,,0.838166688,,,,,,0.391465766,,,,,,0.995783964,,,,,,,2,,6,,White,52,0.75,1,0,Integrator,4.375,,0.693624865
,,32.62471506,22.14607922,,,,,Female,,,,,,,,,,Original_2031,,,36,4.666666667,Original,,,0.668704497,,,,,,0.930403062,,,,,,0.217813976,,,,,,,2,,6,,Black,44,0.75,1,0,Integrator,4.875,,0.574108519
,,33.0554312,19.55493745,,,,,Male,,,,,,,,,,Original_2032,,,66,4.333333333,Original,,,0.105552861,,,,,,0.83290741,,,,,,0.842554828,,,,,,,2,,8,,White,51,1,1,0,Integrator,3,,0.837731119
,,51.73098953,43.47165355,,,,,Male,,,,,,,,,,Original_2033,,,30,2.866666667,Original,,,0.227041368,,,,,,0.474579245,,,,,,0.383460486,,,,,,,2,,3,,White,51,0.375,1,0,Imprecise Navigator,5.125,,0.429019866
,,64.40151429,13.82816769,,,,,Male,,,,,,,,,,Original_2034,,,46,2.933333333,Original,,,0.486514167,,,,,,0.678695679,,,,,,0.55826362,,,,,,,2,,8,,White,51,1,1,0,Non-Integrator,3.875,,0.61847965
,,11.14775142,5.117628439,,,,,Female,,,,,,,,,,Original_2035,,,46,5.666666667,Original,,,0.86856736,,,,,,0.532971806,,,,,,0.056682408,,,,,,,2,,8,,White,49,1,1,0,Integrator,2,,0.294827107
,,55.03744703,19.51401405,,,,,Male,,,,,,,,,,Original_2036,,,20,3.8,Original,,,0.030528756,,,,,,0.654877454,,,,,,0.595337504,,,,,,,2,,6,,BlackHis,45,0.75,1,0,Non-Integrator,3.875,,0.625107479
,,48.14145281,15.3332872,,,,,Female,,,,,,,,,,Original_2038,,,14,4.533333333,Original,,,0.423854886,,,,,,0.817732267,,,,,,0.91094602,,,,,,,2,,8,,White,55,1,1,0,Non-Integrator,3.625,,0.864339144
,,30.38886762,18.97259755,,,,,Female,,,,,,,,,,Original_2039,,,38,5.4,Original,,,0.672885,,,,,,0.328637703,,,,,,0.501946466,,,,,,,2,,8,,WhiteHis,47,1,1,0,Integrator,1,,0.415292085
,,51.05442792,26.36619677,,,,,Female,,,,,,,,,,Original_2040,,,26,3.066666667,Original,,,0.050383915,,,,,,0.619394704,,,,,,0.556653322,,,,,,,2,,8,1,Asian,48,1,1,1,Non-Integrator,4.25,,0.588024013
,,28.60892691,8.092534574,,,,,Male,,,,,,,,,,Original_2042,,,18,4.733333333,Original,,,0.775453401,,,,,,0.684600013,,,,,,0.787130405,,,,,,,2,,8,,White,52,1,1,0,Integrator,2,,0.735865209
,,70.86075566,12.46927172,,,,,Female,,,,,,,,,,Original_2043,,,42,3.8,Original,,,0.43744752,,,,,,0.59493465,,,,,,0.76550586,,,,,,,2,,8,,Hispanic,48,1,1,0,Non-Integrator,5.125,,0.680220255
,,36.42465919,12.78887156,,,,,Male,,,,,,,,,,Original_2044,,,6,5.2,Original,,,0.72035023,,,,,,0.719364069,,,,,,0.941545119,,,,,,,2,,8,,White,46,1,1,0,Integrator,3.5,,0.830454594
,,44.35808374,20.78379304,,,,,Female,,,,,,,,,,Original_2045,,,44,4.466666667,Original,,,0.363885805,,,,,,0.657390135,,,,,,0.604335482,,,,,,,2,,6,,White,46,0.75,1,0,Non-Integrator,4.5,,0.630862809
,,54.2,40.64,,,,,Male,,,,,,,,,,Original_2047,,,-2,2.6,Original,,,0.518980632,,,,,,0.782178859,,,,,,0.629413013,,,,,,,2,,6,,None,48,0.75,1,0,Imprecise Navigator,4.375,,0.705795936
,,60.73,19.3,,,,,Male,,,,,,,,,,Original_2048,,,28,3.266666667,Original,,,0.136965818,,,,,,0.868615048,,,,,,0.877611808,,,,,,,2,,8,,WhiteHis,42,1,1,0,Non-Integrator,5.125,,0.873113428
,,45.14,17.31,,,,,Male,,,,,,,,,,Original_2049,,,72,3.266666667,Original,,,0.443580557,,,,,,0.821270136,,,,,,0.08503281,,,,,,,2,,6,,Asian,54,0.75,1,0,Non-Integrator,4.75,,0.453151473
,,32.45,6.82,,,,,Male,,,,,,,,,,Original_2051,,,64,5.733333333,Original,,,0.803873393,,,,,,0.311304529,,,,,,0.820036357,,,,,,,2,,8,,White,51,1,1,0,Integrator,3,,0.565670443
,,62.61,36.78,,,,,Male,,,,,,,,,,Original_2052,,,26,2.733333333,Original,,,0.128326476,,,,,,0.681675748,,,,,,0.806109579,,,,,,,2,,4,,Black,46,0.5,1,0,Imprecise Navigator,3.375,,0.743892664
,,34.13,20.62,,,,,Female,,,,,,,,,,Original_2053,,,52,2.6,Original,,,0.617497072,,,,,,0.895733609,,,,,,0.732823861,,,,,,,2,,8,,White,54,1,1,0,Integrator,4,,0.814278735
,,64.3,10.13,,,,,Male,,,,,,,,,,Original_2054,,,24,5.4,Original,,,0.306953495,,,,,,0.042654961,,,,,,0.708041188,,,,,,,2,,8,,White,46,1,1,0,Non-Integrator,2.625,,0.375348074
,,19.17,8.44,,,,,Male,,,,,,,,,,Original_2055,,,58,5.6,Original,,,0.827670389,,,,,,0.677103865,,,,,,0.822904412,,,,,,,2,,8,,Other,54,1,1,0,Integrator,2.75,,0.750004139
,,17.73,9.86,,,,,Female,,,,,,,,,,Original_2056,,,24,5.8,Original,,,0.964063205,,,,,,0.490372158,,,,,,0.872171018,,,,,,,2,,8,,Black,54,1,1,0,Integrator,3.75,,0.681271588
,,53.86,47.79,,,,,Male,,,,,,,,,,Original_2057,,,-4,4.866666667,Original,,,0.201963993,,,,,,0.830358235,,,,,,0.923980568,,,,,,,2,,5,,Black,45,0.625,1,0,Imprecise Navigator,2.625,,0.877169402
,,27.32,12.81,,,,,Male,,,,,,,,,,Original_2058,,,32,6.333333333,Original,,,0.963645311,,,,,,0.960751237,,,,,,0.966104127,,,,,,,2,,8,,White,47,1,1,0,Integrator,2.125,,0.963427682
,,56.33,31.34,,,,,Female,,,,,,,,,,Original_2059,,,20,5,Original,,,0.571653364,,,,,,0.823067374,,,,,,0.1820709,,,,,,,2,,6,,White,43,0.75,1,0,Imprecise Navigator,2.75,,0.502569137
,,65.88,27.76,,,,,Male,,,,,,,,,,Original_2060,,,34,5.6,Original,,,0.395598387,,,,,,0.900938262,,,,,,0.94995305,,,,,,,2,,8,,White,49,1,1,0,Non-Integrator,3.625,,0.925445656
,,43.23,34.39,,,,,Female,,,,,,,,,,Original_2061,,,-34,5,Original,,,0.628813081,,,,,,0.485953415,,,,,,0.637968551,,,,,,,2,,5,,White,46,0.625,1,0,Imprecise Navigator,2.125,,0.561960983
,,13.15,3.86,,,,,Male,,,,,,,,,,Original_2062,,,34,5.133333333,Original,,,0.871319934,,,,,,0.795661275,,,,,,0.85452397,,,,,,,2,,8,,White,51,1,1,0,Integrator,2.5,,0.825092622
,,37.03,8.56,,,,,Male,,,,,,,,,,Original_2063,,,52,2.866666667,Original,,,0.922075391,,,,,,0.708692693,,,,,,0.574112516,,,,,,,2,,8,,White,53,1,1,0,Integrator,2.125,,0.641402605
,,51.94,23.05,,,,,Male,,,,,,,,,,Original_2064,,,18,5,Original,,,0.323212253,,,,,,0.982584509,,,,,,0.966254262,,,,,,,2,,8,,White,53,1,1,0,Non-Integrator,2.875,,0.974419386
,,56.13,16.65,,,,,Female,,,,,,,,,,Original_2065,,,56,4.466666667,Original,,,0.617010077,,,,,,0.989580779,,,,,,0.635037233,,,,,,,2,,6,,White,49,0.75,1,0,Non-Integrator,6,,0.812309006
,,52.67,15.44,,,,,Female,,,,,,,,,,Original_2066,,,-4,3.933333333,Original,,,0.113091616,,,,,,0.281947081,,,,,,0.91249518,,,,,,,2,,6,,Black,50,0.75,1,0,Non-Integrator,3.25,,0.59722113
,,35.98,15.6,,,,,Male,,,,,,,,,,Original_2067,,,18,5.333333333,Original,,,0.803166541,,,,,,0.555566553,,,,,,0.640735202,,,,,,,2,,8,,WhiteHis,46,1,1,0,Integrator,3.625,,0.598150878
,,56.02,29.27,,,,,Female,,,,,,,,,,Original_2068,,,22,5.333333333,Original,,,0.018055967,,,,,,0.645459961,,,,,,0.201851202,,,,,,,2,,8,,Black,44,1,1,0,Non-Integrator,6.25,,0.423655582
,,54.34,18.32,,,,,Male,,,,,,,,,,Original_2069,,,30,3.133333333,Original,,,0.483823158,,,,,,0.683057496,,,,,,0.983082936,,,,,,,2,,8,,Asian,44,1,1,0,Non-Integrator,5.25,,0.833070216
,,46.55,29.08,,,,,Female,,,,,,,,,,Original_2070,,,32,3.266666667,Original,,,0.332481031,,,,,,0.13724923,,,,,,0.858237909,,,,,,,2,,7,1,White,52,0.875,1,1,Non-Integrator,2.875,,0.49774357
,,29.85,16.06,,,,,Female,,,,,,,,,,Original_2071,,,28,3.666666667,Original,,,0.285472984,,,,,,0.773978915,,,,,,0.790773443,,,,,,,2,,8,,White,50,1,1,0,Integrator,4.625,,0.782376179
,,42.66,39.86,,,,,Male,,,,,,,,,,Original_2072,,,-16,4.533333333,Original,,,0.464379551,,,,,,0.288469593,,,,,,0.243121236,,,,,,,2,,4,,Asian,48,0.5,1,0,Imprecise Navigator,2.875,,0.265795415
,,45.97,15.15,,,,,Male,,,,,,,,,,Original_2073,,,38,3.666666667,Original,,,0.502128742,,,,,,0.6824605,,,,,,0.736195386,,,,,,,2,,6,,Black,51,0.75,1,0,Non-Integrator,2.875,,0.709327943
,,49.16,13.71,,,,,Female,,,,,,,,,,Original_2074,,,50,4.866666667,Original,,,0.609579201,,,,,,0.735584316,,,,,,0.337219323,,,,,,,2,,7,,White,47,0.875,1,0,Non-Integrator,3.125,,0.53640182
,,59.68,24.26,,,,,Female,,,,,,,,,,Original_2075,,,34,4.2,Original,,,0.775762549,,,,,,0.049086832,,,,,,0.837866856,,,,,,,2,,8,,Asian,52,1,1,0,Non-Integrator,3.25,,0.443476844
,,41.72,23.25,,,,,Female,,,,,,,,,,Original_2076,,,-4,3.466666667,Original,,,0.508254557,,,,,,0.869543094,,,,,,0.908765134,,,,,,,2,,6,,Black,43,0.75,1,0,Non-Integrator,5.25,,0.889154114
,,55.03840767,18.76424352,,,,,,,,,,,,,,,Original_4002,,,,,Original,,,0.137852876,,,,,,0.412960232,,,,,,0.80948858,,,,,,,3,1,6,,,48,1,2,0,Non-Integrator,,1471,0.611224406
,,52.03979303,37.54998729,,,,,Female,,,,,,,,,,Original_4003,,,,3.2,Original,,,0.465335333,,,,,,0.461084329,,,,,,0.650235633,,,,,,,3,4,4,,None,39,0.666666667,2,0,Imprecise Navigator,,903,0.555659981
,,35.51492606,17.97521665,,,,,Female,,,,,,,,,,Original_4004,,,,2.8,Original,,,0.613168417,,,,,,0.775283493,,,,,,0.307213398,,,,,,,3,4,6,,White,48,1,2,0,Integrator,,853,0.541248446
,,49.08093105,14.04964322,,,,,Female,,,,,,,,,,Original_4005,,,,3,Original,,,0.591035781,,,,,,0.531264772,,,,,,0.483989382,,,,,,,3,1,5,,Asian,43,0.833333333,2,0,Non-Integrator,,1067,0.507627077
,,32.95097148,18.32224011,,,,,Male,,,,,,,,,,Original_4006,,,,4.333333333,Original,,,0.286303291,,,,,,0.217712369,,,,,,0.843852148,,,,,,,3,2,6,,White,49,1,2,0,Integrator,,1161,0.530782258
,,7.906232154,5.144457799,,,,,Male,,,,,,,,,,Original_4007,,,,5.333333333,Original,,,0.904553755,,,,,,0.137737126,,,,,,0.954288225,,,,,,,3,5,6,,White,44,1,2,0,Integrator,,887,0.546012676
,,12.85241551,7.06894698,,,,,Male,,,,,,,,,,Original_4008,,,,5.933333333,Original,,,0.892687855,,,,,,0.28114292,,,,,,0.653325634,,,,,,,3,2,5,,White,47,0.833333333,2,0,Integrator,,1095,0.467234277
,,63.0246759,32.98158614,,,,,Female,,,,,,,,,,Original_4009,,,,2.133333333,Original,,,0.443352153,,,,,,0.988581062,,,,,,0.928399874,,,,,,,3,4,6,,Asian,41,1,2,0,Imprecise Navigator,,1330,0.958490468
,,58.87185838,17.83269805,,,,,Female,,,,,,,,,,Original_4010,,,,5.2,Original,,,0.165799155,,,,,,0.93600255,,,,,,0.884132369,,,,,,,3,4,5,,Black,41,0.833333333,2,0,Non-Integrator,,1090,0.91006746
,,49.95231837,23.32079113,,,,,Female,,,,,,,,,,Original_4011,,,,3.066666667,Original,,,0.477017654,,,,,,0.311388396,,,,,,0.234990372,,,,,,,3,6,6,,White,47,1,2,0,Non-Integrator,,815,0.273189384
,,54.61446656,42.26858531,,,,,Female,,,,,,,,,,Original_4012,,,,3.8,Original,,,0.128687409,,,,,,0.741376026,,,,,,0.402589052,,,,,,,3,2,2,,Hispanic,34,0.333333333,2,0,Imprecise Navigator,,901,0.571982539
,,48.29246125,26.80662742,,,,,Male,,,,,,,,,,Original_4013,,,,5.333333333,Original,,,0.171212532,,,,,,0.758903312,,,,,,0.949147386,,,,,,,3,6,4,,Asian,42,0.666666667,2,0,Non-Integrator,,831,0.854025349
,,42.81289609,25.81864172,,,,,Female,,,,,,,,,,Original_4014,,,,2.8,Original,,,0.61664099,,,,,,0.39775377,,,,,,0.498109051,,,,,,,3,6,6,,White,46,1,2,0,Non-Integrator,,935,0.447931411
,,58.07716305,24.24237507,,,,,Female,,,,,,,,,,Original_4015,,,,4.866666667,Original,,,0.283570577,,,,,,0.860828801,,,,,,0.213999986,,,,,,,3,3,6,,White,50,1,2,0,Non-Integrator,,951,0.537414394
,,60.12152082,21.7921805,,,,,Female,,,,,,,,,,Original_4016,,,,3.6,Original,,,0.277233119,,,,,,0.78171156,,,,,,0.893263478,,,,,,,3,5,5,,Black,47,0.833333333,2,0,Non-Integrator,,1080,0.837487519
,,33.5109653,16.58631408,,,,,Female,,,,,,,,,,Original_4017,,,,3.733333333,Original,,,0.594252761,,,,,,0.777181132,,,,,,0.35877296,,,,,,,3,4,6,,Asian,44,1,2,0,Integrator,,816,0.567977046
,,63.6280958,33.64623185,,,,,Male,,,,,,,,,,Original_4018,,,,4.933333333,Original,,,0.298767581,,,,,,0.33352873,,,,,,0.738539714,,,,,,,3,6,2,,Asian,41,0.333333333,2,0,Imprecise Navigator,,1003,0.536034222
,,54.27032402,23.14088375,,,,,Male,,,,,,,,,,Original_4019,,,,5.133333333,Original,,,0.893738006,,,,,,0.738663734,,,,,,0.684921322,,,,,,,3,1,6,,White,45,1,2,0,Non-Integrator,,982,0.711792528
,,54.43193361,26.39582978,,,,,Female,,,,,,,,,,Original_4020,,,,4.066666667,Original,,,0.219994773,,,,,,0.208268669,,,,,,0.96456541,,,,,,,3,6,6,,White,39,1,2,0,Non-Integrator,,1091,0.58641704
,,57.82169259,44.43281213,,,,,Female,,,,,,,,,,Original_4021,,,,4.933333333,Original,,,0.616333234,,,,,,0.691907475,,,,,,0.844429027,,,,,,,3,1,1,,Asian,40,0.166666667,2,0,Imprecise Navigator,,921,0.768168251
,,55.5831962,14.84730594,,,,,Female,,,,,,,,,,Original_4022,,,,5.266666667,Original,,,0.57818432,,,,,,0.791221336,,,,,,0.251504279,,,,,,,3,1,6,,White,47,1,2,0,Non-Integrator,,954,0.521362808
,,38.719635,17.8778105,,,,,Female,,,,,,,,,,Original_4023,,,,5.133333333,Original,,,0.452411804,,,,,,0.713459763,,,,,,0.974501316,,,,,,,3,4,6,1,Black,47,1,2,1,Integrator,,1027,0.84398054
,,54.80090376,21.28809855,,,,,Male,,,,,,,,,,Original_4024,,,,5.2,Original,,,0.644174086,,,,,,0.438469342,,,,,,0.478411287,,,,,,,3,1,4,,White,45,0.666666667,2,0,Non-Integrator,,890,0.458440315
,,23.10815804,18.3172788,,,,,Female,,,,,,,,,,Original_4025,,,,4.933333333,Original,,,0.930422098,,,,,,0.49531071,,,,,,0.975707053,,,,,,,3,4,6,,Asian,41,1,2,0,Integrator,,869,0.735508881
,,24.60087034,5.195952808,,,,,Female,,,,,,,,,,Original_4026,,,,5.866666667,Original,,,0.863072935,,,,,,0.822052993,,,,,,0.711576625,,,,,,,3,4,6,,White,44,1,2,0,Integrator,,792,0.766814809
,,51.50974259,49.73517944,,,,,Female,,,,,,,,,,Original_4028,,,,3.466666667,Original,,,0.349243088,,,,,,0.882615676,,,,,,0.927923708,,,,,,,3,2,5,,White,44,0.833333333,2,0,Imprecise Navigator,,805,0.905269692
,,59.72618051,15.5265479,,,,,Male,,,,,,,,,,Original_4029,,,,4.266666667,Original,,,0.337598193,,,,,,0.840382949,,,,,,0.825668677,,,,,,,3,3,6,,White,52,1,2,0,Non-Integrator,,1092,0.833025813
,,23.22251794,4.22622063,,,,,Male,,,,,,,,,,Original_4030,,,,5.133333333,Original,,,0.84630157,,,,,,0.379287366,,,,,,0.108786572,,,,,,,3,2,6,,White,47,1,2,0,Integrator,,773,0.244036969
,,29.73147883,21.88658963,,,,,Male,,,,,,,,,,Original_4031,,,,5.466666667,Original,,,0.265402183,,,,,,0.268877509,,,,,,0.795579911,,,,,,,3,1,5,,WhiteHis,51,0.833333333,2,0,Integrator,,1046,0.53222871
,,38.69515513,20.93334542,,,,,Female,,,,,,,,,,Original_4032,,,,3.4,Original,,,0.802739024,,,,,,0.956976645,,,,,,0.932161673,,,,,,,3,4,5,1,White,49,0.833333333,2,1,Integrator,,1118,0.944569159
,,54.38043319,16.69225403,,,,,Female,,,,,,,,,,Original_4033,,,,4.666666667,Original,,,0.06100707,,,,,,0.358231197,,,,,,0.670918487,,,,,,,3,5,6,,Asian,40,1,2,0,Non-Integrator,,986,0.514574842
,,61.10404378,20.71455459,,,,,Female,,,,,,,,,,Original_4034,,,,3.266666667,Original,,,0.487217593,,,,,,0.532737028,,,,,,0.933668403,,,,,,,3,1,5,,White,53,0.833333333,2,0,Non-Integrator,,868,0.733202716
,,35.67849397,11.52402,,,,,Male,,,,,,,,,,Original_4035,,,,5.666666667,Original,,,0.646695898,,,,,,0.206847333,,,,,,0.914321817,,,,,,,3,5,6,,White,47,1,2,0,Integrator,,920,0.560584575
,,63.52497643,35.73529418,,,,,Female,,,,,,,,,,Original_4036,,,,2,Original,,,0.101210762,,,,,,0.10425279,,,,,,0.419034407,,,,,,,3,7,3,,White,51,0.5,2,0,Imprecise Navigator,,949,0.261643599
,,57.3770059,28.88476113,,,,,Female,,,,,,,,,,Original_4037,,,,4.733333333,Original,,,0.750836806,,,,,,0.73146394,,,,,,0.63064482,,,,,,,3,4,4,1,White,47,0.666666667,2,1,Non-Integrator,,814,0.68105438
,,36.53730683,17.09612963,,,,,Female,,,,,,,,,,Original_4038,,,,4.466666667,Original,,,0.121801557,,,,,,0.403647095,,,,,,0.152261565,,,,,,,3,1,5,,White,42,0.833333333,2,0,Integrator,,893,0.27795433
,,37.32520618,24.12146858,,,,,Male,,,,,,,,,,Original_4039,,,,5.933333333,Original,,,0.718596456,,,,,,0.373234588,,,,,,0.777047804,,,,,,,3,1,6,1,White,52,1,2,1,Integrator,,893,0.575141196
,,52.27357978,27.10952324,,,,,Male,,,,,,,,,,Original_4040,,,,5.533333333,Original,,,0.029269094,,,,,,0.481229788,,,,,,0.872077517,,,,,,,3,5,6,,White,50,1,2,0,Non-Integrator,,755,0.676653653
,,40.80331696,16.41085112,,,,,Male,,,,,,,,,,Original_4041,,,,5.066666667,Original,,,0.592667437,,,,,,0.914487529,,,,,,0.906451241,,,,,,,3,2,6,1,White,49,1,2,1,Non-Integrator,,830,0.910469385
,,32.44396679,8.807657825,,,,,Male,,,,,,,,,,Original_4042,,,,4.666666667,Original,,,0.795595613,,,,,,0.71793653,,,,,,0.991307008,,,,,,,3,6,6,,White,51,1,2,0,Integrator,,801,0.854621769
,,40.74354454,17.20889407,,,,,Male,,,,,,,,,,Original_4043,,,,4.333333333,Original,,,0.502227202,,,,,,0.590609181,,,,,,0.876817144,,,,,,,3,5,6,1,White,49,1,2,1,Non-Integrator,,961,0.733713163
,,52.29802912,37.94761171,,,,,Female,,,,,,,,,,Original_4044,,,,2.866666667,Original,,,0.364333563,,,,,,0.93063595,,,,,,0.794501427,,,,,,,3,5,5,,White,49,0.833333333,2,0,Imprecise Navigator,,847,0.862568689
,,46.31463463,7.080554874,,,,,Female,,,,,,,,,,Original_4045,,,,3.533333333,Original,,,0.428384997,,,,,,0.37290157,,,,,,0.929344286,,,,,,,3,3,5,1,AmerInd,48,0.833333333,2,1,Non-Integrator,,784,0.651122928
,,57.98179517,18.91797387,,,,,Female,,,,,,,,,,Original_4046,,,,4.466666667,Original,,,0.259615445,,,,,,0.652493779,,,,,,0.112041208,,,,,,,3,3,6,,White,48,1,2,0,Non-Integrator,,887,0.382267494
,,62.65782853,77.27209089,,,,,Female,,,,,,,,,,Original_4047,,,,4.933333333,Original,,,0.340613846,,,,,,0.873142295,,,,,,0.884600017,,,,,,,3,2,6,,White,50,1,2,0,Imprecise Navigator,,1232,0.878871156
,,41.34221786,25.76757229,,,,,Male,,,,,,,,,,Original_4050,,,,4.2,Original,,,0.48590985,,,,,,0.666998751,,,,,,0.005488601,,,,,,,3,2,6,1,White,45,1,2,1,Non-Integrator,,789,0.336243676
