participant,UUID,date,condition,direction test,start landmark,facing landmark,target landmark,bearing,actual direction,abs error,same or different route,error in pointing task
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Lynch Station,Harris Hall,Harris Hall,1,7.021704671,6.021704671,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Lynch Station,Harris Hall,Snow Church,-47,-8.968174613,38.03182539,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Lynch Station,Harris Hall,Sauer Center,-72,-29.20903342,42.79096658,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Lynch Station,Harris Hall,Golledge Hall,-32,-3.323863738,28.67613626,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Sauer Center,-88,-110.6574336,22.65743363,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Tobler Museum,-80,-99.95984558,19.95984558,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Snow Church,-68,-84.7281122,16.7281122,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Golledge Hall,-56,-77.71082192,21.71082192,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Harvey House,-5,-2.146796904,2.853203096,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Batty House,108,83.35216568,24.64783432,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Lynch Station,117,114.5627943,2.437205722,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Snow Church,51,66.19140238,15.19140238,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Golledge Hall,62,64.9530254,2.953025403,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Lynch Station,0,-32.28246429,32.28246429,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Tobler Museum,44,42.14615863,1.853841373,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Sauer Center,37,46.29205396,9.292053963,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Batty House,-35,-46.54689912,11.54689912,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Harris Hall,13,-4.196894849,17.19689485,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Batty House,-60,173.5694617,126.4305383,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Lynch Station,-54,-173.9683139,119.9683139,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Sauer Center,-76,-76.21088344,0.210883445,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Harvey House,-162,139.9309368,58.06906322,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Harris Hall,-124,176.2022806,59.79771939,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Tobler Museum,-138,-147.0284471,9.028447062,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Batty House,22,-90.64700942,112.6470094,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Sauer Center,0,-0.279262352,0.279262352,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Golledge Hall,-122,-125.8431145,3.84311455,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Lynch Station,24,-79.44851915,103.4485192,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Tobler Museum,-66,-63.69277617,2.307223834,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Harris Hall,-35,-88.09346154,53.09346154,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Harvey House,-104,-119.6929579,15.69295786,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Batty House,125,6.744508622,118.2554914,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Harvey House,-26,-23.09134403,2.908655967,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Snow Church,-86,-89.63525726,3.635257259,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Harris Hall,-85,4.240040564,89.24004056,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Lynch Station,157,17.76205492,139.2379451,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Golledge Hall,-48,-51.85616181,3.856161813,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Tobler Museum,1,2.713388186,1.713388186,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Tobler Museum,Sauer Center,Harvey House,127,147.248191,20.248191,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Tobler Museum,Sauer Center,Batty House,-2,-171.0086651,169.0086651,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Tobler Museum,Sauer Center,Snow Church,18,38.78279809,20.78279809,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Tobler Museum,Sauer Center,Harris Hall,38,-173.2852643,148.7147357,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Tobler Museum,Sauer Center,Sauer Center,-7,-20.69981416,13.69981416,same,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Tobler Museum,Sauer Center,Lynch Station,6,-156.2355625,162.2355625,different,FALSE
Rep BACD_2,cc754742-3ebc-4d73-bde8-dd51165ced3a,2020-09-23 23:13:14 UTC,Rep BACD,0,Tobler Museum,Sauer Center,Golledge Hall,77,67.30353066,9.69646934,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Batty House,Lynch Station,Harris Hall,-33,37.5286373,70.5286373,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Batty House,Lynch Station,Harvey House,-46,93.19423766,139.1942377,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Batty House,Lynch Station,Snow Church,26,48.19947553,22.19947553,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Batty House,Lynch Station,Golledge Hall,49,51.76768154,2.767681538,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Batty House,Lynch Station,Sauer Center,-74,30.3316951,104.3316951,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Batty House,Lynch Station,Tobler Museum,32,37.30802198,5.308021981,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Batty House,Lynch Station,Lynch Station,-36,-47.32798389,11.32798389,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Lynch Station,Harris Hall,Harris Hall,0,7.021704671,7.021704671,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Lynch Station,Harris Hall,Tobler Museum,71,-17.95076442,88.95076442,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Lynch Station,Harris Hall,Batty House,134,130.6542463,3.345753667,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Lynch Station,Harris Hall,Harvey House,10,48.19593801,38.19593801,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Lynch Station,Harris Hall,Sauer Center,-7,-29.20903342,22.20903342,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Lynch Station,Harris Hall,Snow Church,-19,-8.968174613,10.03182539,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Lynch Station,Harris Hall,Golledge Hall,-7,-3.323863738,3.676136262,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Tobler Museum,-91,-99.95984558,8.959845582,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Batty House,104,83.35216568,20.64783432,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Snow Church,-92,-84.7281122,7.271887797,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Sauer Center,-118,-110.6574336,7.342566366,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Harvey House,-7,-2.146796904,4.853203096,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Golledge Hall,-56,-77.71082192,21.71082192,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harris Hall,Harvey House,Lynch Station,119,114.5627943,4.437205722,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Lynch Station,6,-32.28246429,38.28246429,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Harris Hall,14,-4.196894849,18.19689485,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Golledge Hall,97,64.9530254,32.0469746,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Tobler Museum,90,42.14615863,47.85384137,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Sauer Center,94,46.29205396,47.70794604,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Batty House,13,-46.54689912,59.54689912,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Harvey House,Harris Hall,Snow Church,90,66.19140238,23.80859762,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Harris Hall,56,176.2022806,120.2022806,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Snow Church,2,1.204134401,0.795865599,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Tobler Museum,16,-147.0284471,163.0284471,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Batty House,-173,173.5694617,13.43053825,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Sauer Center,-74,-76.21088344,2.210883445,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Harvey House,54,139.9309368,85.93093678,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Golledge Hall,Snow Church,Lynch Station,-170,-173.9683139,3.968313914,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Harris Hall,136,-88.09346154,135.9065385,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Lynch Station,-94,-79.44851915,14.55148085,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Golledge Hall,-113,-125.8431145,12.84311455,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Sauer Center,0,-0.279262352,0.279262352,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Tobler Museum,-46,-63.69277617,17.69277617,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Harvey House,-171,-119.6929579,51.30704214,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Snow Church,Sauer Center,Batty House,165,-90.64700942,104.3529906,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Lynch Station,-76,17.76205492,93.76205492,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Harris Hall,-85,4.240040564,89.24004056,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Golledge Hall,-40,-51.85616181,11.85616181,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Tobler Museum,8,2.713388186,5.286611814,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Batty House,-39,6.744508622,45.74450862,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Snow Church,-85,-89.63525726,4.635257259,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Sauer Center,Tobler Museum,Harvey House,-20,-23.09134403,3.091344033,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Tobler Museum,Sauer Center,Snow Church,15,38.78279809,23.78279809,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Tobler Museum,Sauer Center,Golledge Hall,69,67.30353066,1.69646934,same,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Tobler Museum,Sauer Center,Harvey House,-11,147.248191,158.248191,different,FALSE
Rep BACD_3,64701dc0-cfce-4508-bf31-7b1436864fde,2020-09-28 07:14:14 UTC,Rep BACD,0,Tobler Museum,Sauer Center,Sauer Center,-64,-20.69981416,43.30018584,same,FALSE
